Time,Tension Stroke,Vessel Heave,Time,Riser Stretch
50.5,-0.217732169184,0.0,150.5,12.7999566671
50.6,-0.207452323493,0.0,150.6,12.8631751368
50.7,-0.197138060422,0.0,150.7,12.9277296267
50.8,-0.186789379971,0.0,150.8,12.9927690886
50.9,-0.17640158886,0.0,150.9,13.0573173208
51.0,-0.165973122664,0.0,151.0,13.1205545636
51.1,-0.15550085253,0.0,151.1,13.1820865816
51.2,-0.144978520751,0.0,151.2,13.2420666887
51.3,-0.134407691755,0.0,151.3,13.3011331708
51.4,-0.123785236689,0.0,151.4,13.3602184261
51.5,-0.113112719979,0.0,151.5,13.420245466
51.6,-0.102394834904,0.0,151.6,13.4818338034
51.7,-0.0916362747433,0.0,151.7,13.5451085924
51.8,-0.0808448616288,0.0,151.8,13.6096662111
51.9,-0.0700284176924,0.0,151.9,13.6746994154
52.0,-0.0591947650659,0.0,152.0,13.7392539052
52.1,-0.0483564191603,0.0,152.1,13.8025412096
52.2,-0.0375212021074,0.0,152.2,13.864173351
52.3,-0.0266985004655,0.0,152.3,13.9242817411
52.4,-0.0158961363665,0.0,152.4,13.9834765061
52.5,-0.00512193194212,0.0,152.5,14.0426399827
52.6,0.00562254838117,0.0,152.6,14.1026607649
52.7,0.016335740177,0.0,152.7,14.1641427213
52.8,0.0270160790191,0.0,152.8,14.2272203926
52.9,0.03766669376,0.0,152.9,14.2915214453
53.0,0.048292277679,0.0,153.0,14.3562824394
53.1,0.0588990884816,0.0,153.1,14.4205991365
53.2,0.0694902550204,0.0,153.2,14.483714354
53.3,0.0800735994274,0.0,153.3,14.5452495009
53.4,0.090655379408,0.0,153.4,14.6053266025
53.5,0.101240288241,0.0,153.5,14.6645307541
53.6,0.11183145478,0.0,153.6,14.7237130037
53.7,0.122433572304,0.0,153.7,14.7837212705
53.8,0.133043511959,0.0,153.8,14.8451469076
53.9,0.143664402599,0.0,153.9,14.9081338422
54.0,0.154293115371,0.0,154.0,14.9723253851
54.1,0.164926521421,0.0,154.1,15.0369987713
54.2,0.175561491899,0.0,154.2,15.1012904375
54.3,0.186198026802,0.0,154.3,15.1644588455
54.4,0.196829868427,0.0,154.4,15.2261347908
54.5,0.207458581199,0.0,154.5,15.2864183967
54.6,0.218084165118,0.0,154.6,15.3458572122
54.7,0.22870818461,0.0,154.7,15.4052553527
54.8,0.239332204103,0.0,154.8,15.4654325776
54.9,0.249965610154,0.0,154.9,15.5269458225
55.0,0.260613096042,0.0,155.0,15.5899327571
55.1,0.271282483899,0.0,155.1,15.6540679806
55.2,0.281984724711,0.0,155.2,15.7186600167
55.3,0.292727640608,0.0,155.3,15.7828765904
55.4,0.303520618148,0.0,155.4,15.8460074522
55.5,0.314371479465,0.0,155.5,15.9076833975
55.6,0.32528335341,0.0,155.6,15.9679982919
55.7,0.336265626542,0.0,155.7,16.027468396
55.8,0.347316734434,0.0,155.8,16.0868634076
55.9,0.358438241513,0.0,155.9,16.1469749265
56.0,0.369628583352,0.0,156.0,16.208350502
56.1,0.380884631099,0.0,156.1,16.2711340611
56.2,0.392198562622,0.0,156.2,16.335028363
56.3,0.403565684641,0.0,156.3,16.3993763486
56.4,0.414976610599,0.0,156.4,16.4633895469
56.5,0.426428211643,0.0,156.5,16.526385868
56.6,0.43791266564,0.0,156.6,16.5880117517
56.7,0.449423714886,0.0,156.7,16.648348548
56.8,0.460961359379,0.0,156.8,16.7078812291
56.9,0.472520905843,0.0,156.9,16.7673482044
57.0,0.484102354275,0.0,157.0,16.8275066561
57.1,0.495707269103,0.0,157.1,16.8888884892
57.2,0.507340343606,0.0,157.2,16.9516407599
57.3,0.519006271062,0.0,157.3,17.0154724847
57.4,0.530706615899,0.0,157.4,17.0797672797
57.5,0.542449200247,0.0,157.5,17.1437617049
57.6,0.554235588534,0.0,157.6,17.2067987011
57.7,0.566070474039,0.0,157.7,17.2685215792
57.8,0.577955421187,0.0,157.8,17.3289960451
57.9,0.58989042998,0.0,157.9,17.3886789112
58.0,0.601872371563,0.0,158.0,17.4482710405
58.1,0.613898117085,0.0,158.1,17.5084951981
58.2,0.625964537693,0.0,158.2,17.5698645159
58.3,0.638062246828,0.0,158.3,17.6325260498
58.4,0.650184986785,0.0,158.4,17.6962169762
58.5,0.662323371006,0.0,158.5,17.7603459421
58.6,0.674472706212,0.0,158.6,17.8241839246
58.7,0.686622041417,0.0,158.7,17.8870988956
58.8,0.698769812196,0.0,158.8,17.9487498101
58.9,0.710908196417,0.0,158.9,18.0091898585
59.0,0.723037194079,0.0,159.0,18.0688539515
59.1,0.735153676331,0.0,159.1,18.12842105
59.2,0.747262336451,0.0,159.2,18.1885826306
59.3,0.759363174438,0.0,159.3,18.2498455673
59.4,0.771462448,0.0,159.4,18.3123537875
59.5,0.783564850414,0.0,159.5,18.3758694982
59.6,0.795673510534,0.0,159.6,18.4398326348
59.7,0.807796250491,0.0,159.7,18.5035485921
59.8,0.819936199138,0.0,159.8,18.5664072437
59.9,0.832098049755,0.0,159.9,18.6280738025
60.0,0.844280237914,0.0,160.0,18.6885952011
60.1,0.856487456895,0.0,160.1,18.7483719328
60.2,0.868713448993,0.0,160.2,18.8080485412
60.3,0.880959778633,0.0,160.3,18.868288343
60.4,0.893218623684,0.0,160.4,18.9295731817
60.5,0.905488419721,0.0,160.5,18.992056371
60.6,0.917761344609,0.0,160.6,19.0555126335
60.7,0.930032705072,0.0,160.7,19.1194006777
60.8,0.942299372255,0.0,160.8,19.1830571868
60.9,0.954558217306,0.0,160.9,19.2458876788
61.0,0.966806111373,0.0,161.0,19.3075698817
61.1,0.979044618882,0.0,161.1,19.3681319555
61.2,0.991275304259,0.0,161.2,19.4279618776
61.3,1.00350286078,0.0,161.3,19.4876635168
61.4,1.01573198173,0.0,161.4,19.5478782879
61.5,1.02797205367,0.0,161.5,19.6090786476
61.6,1.04022776987,0.0,161.6,19.6714179097
61.7,1.05251008131,0.0,161.7,19.7346833121
61.8,1.06482524571,0.0,161.8,19.7983773675
61.9,1.07717952077,0.0,161.9,19.8618617896
62.0,1.08958072863,0.0,162.0,19.9245702563
62.1,1.10203043369,0.0,162.1,19.9861804957
62.2,1.11453332926,0.0,162.2,20.0467269252
62.3,1.1270878509,0.0,162.3,20.1065662339
62.4,1.1396939986,0.0,162.4,20.1662835174
62.5,1.15234551467,0.0,162.5,20.2264951596
62.6,1.16503927026,0.0,162.6,20.2876517153
62.7,1.17776900765,0.0,162.7,20.3499127561
62.8,1.19053003356,0.0,162.8,20.4130780353
62.9,1.2033160903,0.0,162.9,20.476678225
63.0,1.21612248458,0.0,163.0,20.5400938124
63.1,1.22894452313,0.0,163.1,20.6027803771
63.2,1.24178064151,0.0,163.2,20.6644281628
63.3,1.25463083973,0.0,163.3,20.7250465558
63.4,1.26749511779,0.0,163.4,20.7849766013
63.5,1.28037660454,0.0,163.5,20.8447721061
63.6,1.29327842883,0.0,163.6,20.9050212945
63.7,1.30620684836,0.0,163.7,20.966162206
63.8,1.31916655643,0.0,163.8,21.0283512831
63.9,1.33216068188,0.0,163.9,21.0914039236
64.0,1.34519548241,0.0,164.0,21.1548664438
64.1,1.35827408688,0.0,164.1,21.218160006
64.2,1.37139805971,0.0,164.2,21.2807527052
64.3,1.38456583649,0.0,164.3,21.3423410426
64.4,1.3977774172,0.0,164.4,21.4029344048
64.5,1.41102810857,0.0,164.5,21.4628613214
64.6,1.42431478175,0.0,164.6,21.5226443108
64.7,1.4376296146,0.0,164.7,21.5828496953
64.8,1.450964785,0.0,164.8,21.6439061277
64.9,1.46431716408,0.0,164.9,21.7059669219
65.0,1.47767580087,0.0,165.0,21.7688693775
65.1,1.49103600209,0.0,165.1,21.8321848416
65.2,1.50439307446,0.0,165.2,21.8953595074
65.3,1.51774545354,0.0,165.3,21.9578802429
65.4,1.5310900105,0.0,165.4,22.0194529361
65.5,1.54442674532,0.0,165.5,22.0800807157
65.6,1.55776035129,0.0,165.6,22.1400576939
65.7,1.57109239283,0.0,165.7,22.1998938738
65.8,1.58442912765,0.0,165.8,22.260127418
65.9,1.5977736846,0.0,165.9,22.321171335
66.0,1.61113545025,0.0,166.0,22.3831820676
66.1,1.62451598901,0.0,166.1,22.4460063018
66.2,1.63792155859,0.0,166.2,22.5092279004
66.3,1.65135372342,0.0,166.3,22.572321216
66.4,1.66481404793,0.0,166.4,22.6347950187
66.5,1.67830409653,0.0,166.5,22.6963551964
66.6,1.69181917596,0.0,166.6,22.7569986203
66.7,1.70535772178,0.0,166.7,22.8170068871
66.8,1.71891504072,0.0,166.8,22.8768555824
66.9,1.73248331065,0.0,166.9,22.9370703535
67.0,1.74605940271,0.0,167.0,22.9980516934
67.1,1.75963705919,0.0,167.1,23.0599497873
67.2,1.77321158682,0.0,167.2,23.1226269654
67.3,1.78677829232,0.0,167.3,23.1857015079
67.4,1.80033561126,0.0,167.4,23.2486602828
67.5,1.81388510807,0.0,167.5,23.3110339623
67.6,1.82742521832,0.0,167.6,23.3725409495
67.7,1.84096219971,0.0,167.7,23.4331687291
67.8,1.85449918111,0.0,167.8,23.4931863825
67.9,1.86804242021,0.0,167.9,23.553050722
68.0,1.88159973915,0.0,168.0,23.6132561065
68.1,1.89517896006,0.0,168.1,23.6741967714
68.2,1.90878477622,0.0,168.2,23.7360229017
68.3,1.92242344533,0.0,168.3,23.7986093431
68.4,1.93610278953,0.0,168.4,23.8615837623
68.5,1.94982124439,0.0,168.5,23.9244643159
68.6,1.96358350318,0.0,168.6,23.9867973202
68.7,1.97738956592,0.0,168.7,24.0483011786
68.8,1.99123473931,0.0,168.8,24.1089602468
68.9,2.00511589451,0.0,168.9,24.1690217041
69.0,2.01903146709,0.0,169.0,24.2289235899
69.1,2.03297207049,0.0,169.1,24.2891446186
69.2,2.04693457586,0.0,169.2,24.3500508661
69.3,2.06091428992,0.0,169.3,24.4118050327
69.4,2.07490651939,0.0,169.4,24.4742819643
69.5,2.08890813542,0.0,169.5,24.5371374871
69.6,2.10291913801,0.0,169.6,24.5999085309
69.7,2.11693952716,0.0,169.7,24.6621507985
69.8,2.13097086729,0.0,169.8,24.7236045953
69.9,2.14501628726,0.0,169.9,24.7842480191
70.0,2.15908048034,0.0,170.0,24.8443157341
70.1,2.17316813982,0.0,170.1,24.9042176199
70.2,2.1872855234,0.0,170.2,24.9644136179
70.3,2.20143888879,0.0,170.3,25.0252698037
70.4,2.21562980041,0.0,170.4,25.0869363625
70.5,2.22986451597,0.0,170.5,25.1493069131
70.6,2.24414147104,0.0,170.6,25.212052926
70.7,2.25846066563,0.0,170.7,25.274733233
70.8,2.27282366415,0.0,170.8,25.336925439
70.9,2.28722264448,0.0,170.9,25.3983667203
71.0,2.30165604218,0.0,171.0,25.4590257885
71.1,2.31611447071,0.0,171.1,25.5191279209
71.2,2.33059480121,0.0,171.2,25.579064224
71.3,2.34508764713,0.0,171.3,25.6392789951
71.4,2.35958675074,0.0,171.4,25.7001164078
71.5,2.37408741878,0.0,171.5,25.7617297761
71.6,2.3885865224,0.0,171.6,25.8240189765
71.7,2.40307936831,0.0,171.7,25.8866742527
71.8,2.41756595652,0.0,171.8,25.9492732096
71.9,2.43204785144,0.0,171.9,26.0114059674
72.0,2.44652818194,0.0,172.0,26.072819089
72.1,2.46101007687,0.0,172.1,26.133481286
72.2,2.4754982295,0.0,172.2,26.1935990626
72.3,2.48999733312,0.0,172.3,26.2535478812
72.4,2.50451364542,0.0,172.4,26.313747008
72.5,2.5190518597,0.0,172.5,26.3745437457
72.6,2.53361354037,0.0,172.6,26.4360788926
72.7,2.54820494514,0.0,172.7,26.4982679697
72.8,2.56282607401,0.0,172.8,26.5608137361
72.9,2.57747692699,0.0,172.9,26.6233188274
73.0,2.59215437521,0.0,173.0,26.6853890081
73.1,2.6068537254,0.0,173.1,26.7467739701
73.2,2.62157184871,0.0,173.2,26.8074455537
73.3,2.63630405186,0.0,173.3,26.8675883611
73.4,2.65104251271,0.0,173.4,26.9275653394
73.5,2.66578566684,0.0,173.5,26.9877769816
73.6,2.68052882097,0.0,173.6,27.0485549461
73.7,2.69526571739,0.0,173.7,27.1100431602
73.8,2.70999635611,0.0,173.8,27.1721634026
73.9,2.7247191727,0.0,173.9,27.2346372054
74.0,2.73943573158,0.0,174.0,27.2970765907
74.1,2.75414916161,0.0,174.1,27.3591060964
74.2,2.76886415607,0.0,174.2,27.4204848007
74.3,2.78358853708,0.0,174.3,27.4811688996
74.4,2.79832543351,0.0,174.4,27.5413461245
74.5,2.8130842319,0.0,174.5,27.6013512624
74.6,2.82786649669,0.0,174.6,27.6615691623
74.7,2.84268161443,0.0,174.7,27.7223252249
74.8,2.85753114956,0.0,174.8,27.7837571197
74.9,2.87241979534,0.0,174.9,27.8457960119
75.0,2.88734598735,0.0,175.0,27.9081790779
75.1,2.90231129003,0.0,175.1,27.9705339842
75.2,2.91731257451,0.0,175.2,28.0325071705
75.3,2.93234671195,0.0,175.3,28.093860844
75.4,2.94740744463,0.0,175.4,28.1545543295
75.5,2.96249007928,0.0,175.5,28.2147534563
75.6,2.97759148705,0.0,175.6,28.2747836251
75.7,2.99270697466,0.0,175.7,28.3350140404
75.8,3.00783184883,0.0,175.8,28.3957513299
75.9,3.02296454512,0.0,175.9,28.4571425495
76.0,3.03810349912,0.0,176.0,28.5191251224
76.1,3.05325027526,0.0,176.1,28.5814424825
76.2,3.06840643795,0.0,176.2,28.6437473272
76.3,3.08357668048,0.0,176.3,28.7056923538
76.4,3.0987641317,0.0,176.4,28.7670428984
76.5,3.11397504932,0.0,176.5,28.8277551571
76.6,3.12921569103,0.0,176.6,28.887994959
76.7,3.14449075013,0.0,176.7,28.948062674
76.8,3.15980491989,0.0,176.8,29.0083149912
76.9,3.1751582003,0.0,176.9,29.0690491519
77.0,3.19055528466,0.0,177.0,29.1304028253
77.1,3.20599460852,0.0,177.1,29.1923228211
77.2,3.2214761719,0.0,177.2,29.2545744753
77.3,3.23699528151,0.0,177.3,29.316816743
77.4,3.2525488085,0.0,177.4,29.3787210945
77.5,3.26812893074,0.0,177.5,29.4400559948
77.6,3.28373095495,0.0,177.6,29.5007838978
77.7,3.29934705899,0.0,177.7,29.5610487305
77.8,3.3149725496,0.0,177.8,29.6211446051
77.9,3.33060116906,0.0,177.9,29.6814125667
78.0,3.34623135294,0.0,178.0,29.7421373407
78.1,3.36185840797,0.0,178.1,29.8034565968
78.2,3.37748389857,0.0,178.2,29.8653234021
78.3,3.39310782475,0.0,178.3,29.9275124793
78.4,3.40873175093,0.0,178.4,29.9897078141
78.5,3.42436037039,0.0,178.5,30.0515808771
78.6,3.43999681197,0.0,178.6,30.1129189063
78.7,3.4556473334,0.0,178.7,30.1736749689
78.8,3.47131819237,0.0,178.8,30.2339836056
78.9,3.48701095331,0.0,178.9,30.2941201553
79.0,3.50273187392,0.0,179.0,30.3544162765
79.1,3.51848095421,0.0,179.1,30.4151441794
79.2,3.53425819417,0.0,179.2,30.4764446624
79.3,3.55006515823,0.0,179.3,30.5382676638
79.4,3.56589715312,0.0,179.4,30.6004066793
79.5,3.58175104997,0.0,179.5,30.6625550813
79.6,3.59762371994,0.0,179.6,30.7244031135
79.7,3.61350890533,0.0,179.7,30.7857411427
79.8,3.62940034841,0.0,179.8,30.8465159784
79.9,3.64529335593,0.0,179.9,30.9068559036
80.0,3.66118323459,0.0,180.0,30.9670299996
80.1,3.67706841997,0.0,180.1,31.0273448939
80.2,3.69294578322,0.0,180.2,31.0880727968
80.3,3.70881688876,0.0,180.3,31.1493451201
80.4,3.72468330103,0.0,180.4,31.2111211887
80.5,3.74054658444,0.0,180.5,31.2732038848
80.6,3.75641299671,0.0,180.6,31.3353022252
80.7,3.77228566668,0.0,180.7,31.3971252266
80.8,3.78817398091,0.0,180.8,31.4584632558
80.9,3.80408106826,0.0,180.9,31.5192662512
81.0,3.82001475086,0.0,181.0,31.5796468514
81.1,3.83597815756,0.0,181.1,31.6398616225
81.2,3.85197441722,0.0,181.2,31.7002078054
81.3,3.86800665868,0.0,181.3,31.7609450949
81.4,3.88407488195,0.0,181.4,31.8222049027
81.5,3.90017752259,0.0,181.5,31.8839496828
81.6,3.91631145177,0.0,181.6,31.9459979615
81.7,3.93247354062,0.0,181.7,32.0080650134
81.8,3.94865909586,0.0,181.8,32.0698692417
81.9,3.96486342423,0.0,181.9,32.1312072709
82.0,3.98108339685,0.0,182.0,32.1920290394
82.1,3.99731119161,0.0,182.1,32.2524503147
82.2,4.0135468085,0.0,182.2,32.312702632
82.3,4.02978711867,0.0,182.3,32.3730738457
82.4,4.04603368654,0.0,182.4,32.4338111352
82.5,4.06228494769,0.0,182.5,32.4950490411
82.6,4.0785455954,0.0,182.6,32.5567531461
82.7,4.09482032295,0.0,182.7,32.618754492
82.8,4.11111382362,0.0,182.8,32.6807808688
82.9,4.12742922625,0.0,182.9,32.7425569374
83.0,4.14377435299,0.0,183.0,32.8038949666
83.1,4.1601538971,0.0,183.1,32.8647386371
83.2,4.17657098745,0.0,183.2,32.9251912009
83.3,4.19303031731,0.0,183.3,32.9854810645
83.4,4.20953188668,0.0,183.4,33.045877309
83.5,4.22607569557,0.0,183.5,33.1066271139
83.6,4.24266174397,0.0,183.6,33.1678493755
83.7,4.25928377417,0.0,183.7,33.2295253208
83.8,4.27594022175,0.0,183.8,33.2914859917
83.9,4.29262170016,0.0,183.9,33.35348108
84.0,4.30932664496,0.0,184.0,33.4152446331
84.1,4.32604723402,0.0,184.1,33.4765857912
84.2,4.34277720964,0.0,184.2,33.5374544925
84.3,4.3595150074,0.0,184.3,33.5979446026
84.4,4.37625436958,0.0,184.4,33.6582688835
84.5,4.39299529619,0.0,184.5,33.7186932877
84.6,4.40973778722,0.0,184.6,33.7794462214
84.7,4.42648184268,0.0,184.7,33.8406559676
84.8,4.44323215585,0.0,184.8,33.9022974955
84.9,4.45999029114,0.0,184.9,33.9642174914
85.0,4.47676250628,0.0,185.0,34.0261719045
85.1,4.49355349453,0.0,185.1,34.0879104269
85.2,4.51036638475,0.0,185.2,34.1492484561
85.3,4.52720743465,0.0,185.3,34.2101328016
85.4,4.54407664422,0.0,185.4,34.2706510714
85.5,4.56097714231,0.0,185.5,34.3310097697
85.6,4.57790736451,0.0,185.6,34.391452947
85.7,4.59486731081,0.0,185.7,34.4522090096
85.8,4.61185385236,0.0,185.8,34.5134031116
85.9,4.6288638603,0.0,185.9,34.5750102221
86.0,4.64588951251,0.0,186.0,34.636886414
86.1,4.6629261157,0.0,186.1,34.6988064098
86.2,4.6799689766,0.0,186.2,34.7605324167
86.3,4.69701340192,0.0,186.3,34.8218767036
86.4,4.71405469839,0.0,186.4,34.8827829511
86.5,4.73109130159,0.0,186.5,34.9433325094
86.6,4.74812008264,0.0,186.6,35.0037193674
86.7,4.765142606,0.0,186.7,35.0641938332
86.8,4.78216043607,0.0,186.8,35.1249561535
86.9,4.79917826615,0.0,186.9,35.1861377401
87.0,4.81619766065,0.0,187.0,35.2477198198
87.1,4.83322487728,0.0,187.1,35.3095709808
87.2,4.85026773818,0.0,187.2,35.3714534304
87.3,4.8673293722,0.0,187.3,35.4331481488
87.4,4.88441603703,0.0,187.4,35.494486178
87.5,4.90153242597,0.0,187.5,35.5553986832
87.6,4.91867853901,0.0,187.6,35.6159732723
87.7,4.935857505,0.0,187.7,35.6763914188
87.8,4.95306932394,0.0,187.8,35.7368784001
87.9,4.97031086699,0.0,187.9,35.7976469781
88.0,4.98758056971,0.0,188.0,35.8588035338
88.1,5.00487530325,0.0,188.1,35.920354325
88.2,5.02218880991,0.0,188.2,35.9821616821
88.3,5.03951483198,0.0,188.3,36.0440128432
88.4,5.05685336947,0.0,188.4,36.1056887884
88.5,5.07419660023,0.0,188.5,36.1670205599
88.6,5.09154452427,0.0,188.6,36.2279518383
88.7,5.10889557716,0.0,188.7,36.2885577159
88.8,5.1262497589,0.0,188.8,36.3490008932
88.9,5.14360863393,0.0,188.9,36.4095129053
89.0,5.16097533108,0.0,189.0,36.470287741
89.1,5.17835454365,0.0,189.1,36.531438039
89.2,5.19575252933,0.0,189.2,36.5929575417
89.3,5.21317241699,0.0,189.3,36.6547336103
89.4,5.23062202874,0.0,189.4,36.7165534828
89.5,5.24810449345,0.0,189.5,36.7782043973
89.6,5.26562450439,0.0,189.6,36.8395299111
89.7,5.28318519042,0.0,189.7,36.9004737048
89.8,5.30078655153,0.0,189.8,36.9610983556
89.9,5.31843015215,0.0,189.9,37.0215665637
90.0,5.33611129901,0.0,190.0,37.0820910912
90.1,5.3538299921,0.0,190.1,37.1428659269
90.2,5.37157840929,0.0,190.2,37.2039974518
90.3,5.38935342173,0.0,190.3,37.2654919236
90.4,5.40715033614,0.0,190.4,37.3272241883
90.5,5.42496133038,0.0,190.5,37.3890065146
90.6,5.44278327561,0.0,190.6,37.4506386559
90.7,5.46061304298,0.0,190.7,37.511957912
90.8,5.47844750362,0.0,190.8,37.5729142212
90.9,5.49628665754,0.0,190.9,37.633557645
91.0,5.51412894031,0.0,191.0,37.694050884
91.1,5.53197904522,0.0,191.1,37.7546004423
91.2,5.54983853668,0.0,191.2,37.815375278
91.3,5.56771054355,0.0,191.3,37.8765005452
91.4,5.58560132355,0.0,191.4,37.9379574708
91.5,5.60351556993,0.0,191.5,37.9996584469
91.6,5.62145641157,0.0,191.6,38.0614157424
91.7,5.6394269773,0.0,191.7,38.1230291106
91.8,5.65743039599,0.0,191.8,38.1843483667
91.9,5.67546666764,0.0,191.9,38.2453109336
92.0,5.69353735666,0.0,192.0,38.3059793883
92.1,5.71163776978,0.0,192.1,38.3664914004
92.2,5.72976634258,0.0,192.2,38.4270534741
92.3,5.74791681735,0.0,192.3,38.4878345675
92.4,5.76608293638,0.0,192.4,38.5489473193
92.5,5.78425844198,0.0,192.5,38.6103854718
92.6,5.80243707642,0.0,192.6,38.6720551593
92.7,5.82061258201,0.0,192.7,38.7337749086
92.8,5.83878495875,0.0,192.8,38.795363246
92.9,5.85695264221,0.0,192.9,38.8566699867
93.0,5.87511563239,0.0,193.0,38.9176450689
93.1,5.89327236486,0.0,193.1,38.9783322968
93.2,5.91142909733,0.0,193.2,39.0388693397
93.3,5.92958582981,0.0,193.3,39.0994439288
93.4,5.94775194884,0.0,193.4,39.1602312799
93.5,5.96593214771,0.0,193.5,39.2213252586
93.6,5.98413424855,0.0,193.6,39.2827446379
93.7,6.00236450906,0.0,193.7,39.344383037
93.8,6.0206260581,0.0,193.8,39.4060777554
93.9,6.03891889567,0.0,193.9,39.4676473197
94.0,6.05724458619,0.0,194.0,39.5289478027
94.1,6.07559843639,0.0,194.1,39.5899291426
94.2,6.09398044626,0.0,194.2,39.6506351436
94.3,6.11238748696,0.0,194.3,39.7111972173
94.4,6.13081799405,0.0,194.4,39.7717905795
94.5,6.1492641454,0.0,194.5,39.8325779307
94.6,6.16772124774,0.0,194.6,39.8936656516
94.7,6.18618304335,0.0,194.7,39.9550600002
94.8,6.20464327454,0.0,194.8,40.0166671107
94.9,6.22310194131,0.0,194.9,40.0783367983
95.0,6.24155591479,0.0,195.0,40.1398813318
95.1,6.2600114527,0.0,195.1,40.2011818147
95.2,6.27846699061,0.0,195.2,40.2621694124
95.3,6.29693035066,0.0,195.3,40.3228941865
95.4,6.31540309726,0.0,195.4,40.3834750333
95.5,6.33389148812,0.0,195.5,40.444080911
95.6,6.35240021653,0.0,195.6,40.5048745198
95.7,6.37093397576,0.0,195.7,40.5659497254
95.8,6.38950215237,0.0,195.8,40.6273253008
95.9,6.40810787521,0.0,195.9,40.6889011228
96.0,6.42675583757,0.0,196.0,40.7505457796
96.1,6.44544603944,0.0,196.1,40.8120777976
96.2,6.46417535196,0.0,196.2,40.8733720229
96.3,6.48294221072,0.0,196.3,40.9343658783
96.4,6.50174035801,0.0,196.4,40.9951094254
96.5,6.52056979382,0.0,196.5,41.0557090454
96.6,6.5394211316,0.0,196.6,41.1163336962
96.7,6.55829437136,0.0,196.7,41.1771335627
96.8,6.57718012652,0.0,196.8,41.2381962528
96.9,6.59607526824,0.0,196.9,41.2995467974
97.0,6.61497666767,0.0,197.0,41.3610975886
97.1,6.6338780671,0.0,197.1,41.4227172146
97.2,6.65278259538,0.0,197.2,41.4842304595
97.3,6.67169181694,0.0,197.3,41.5455184271
97.4,6.6906072962,0.0,197.4,41.6065247979
97.5,6.70953841973,0.0,197.5,41.6672808605
97.6,6.72848518752,0.0,197.6,41.7279055112
97.7,6.74745385728,0.0,197.7,41.7885426774
97.8,6.76644755786,0.0,197.8,41.8493488016
97.9,6.7854741114,0.0,197.9,41.9104114918
98.0,6.80453351789,0.0,198.0,41.971749521
98.1,6.82363203504,0.0,198.1,42.0332752814
98.2,6.84276809843,0.0,198.2,42.0948636188
98.3,6.86194327247,0.0,198.3,42.1563643483
98.4,6.88115442832,0.0,198.4,42.2176460582
98.5,6.90039530827,0.0,198.5,42.2786649444
98.6,6.91966121904,0.0,198.6,42.3394335224
98.7,6.9389443385,0.0,198.7,42.4000769462
98.8,6.9582415378,0.0,198.8,42.4607266278
98.9,6.97754655923,0.0,198.9,42.5215390098
99.0,6.99685627394,0.0,199.0,42.5825954422
99.1,7.01616442423,0.0,199.1,42.6439084406
99.2,7.03547101008,0.0,199.2,42.7054154278
99.3,7.05477133824,0.0,199.3,42.7669849921
99.4,7.07406697311,0.0,199.4,42.8284669486
99.5,7.09336104355,0.0,199.5,42.8897424007
99.6,7.11265824285,0.0,199.6,42.9507612869
99.7,7.13196326429,0.0,199.7,43.0115548957
99.8,7.15128392998,0.0,199.8,43.072210835
99.9,7.17062180437,0.0,199.9,43.1328855474
100.0,7.18998314515,0.0,200.0,43.1936979294
